Filename,Valid,X_com,Y_com
60.000000.png,0,-285.78799477220934,339.08943470415704
120.000000.png,0,301.28911947196644,242.2452480827404
180.000000.png,0,279.21718521032807,240.70127749680907
240.000000.png,0,232.08449363558944,267.3771936553404
300.000000.png,0,236.61414612592728,267.1627839390787
360.000000.png,0,241.3654268973825,263.58906208376686
420.000000.png,0,240.6634046293074,263.6698662252992
480.000000.png,0,240.1959345784444,264.1490264115368
540.000000.png,0,240.29275246234224,264.126468404302
600.000000.png,0,240.33760410078463,264.06242046930606
660.000000.png,0,240.32948953448204,264.06945108437634
720.000000.png,0,240.3267256549809,264.08423884429527
780.000000.png,0,240.32708741992525,264.0863157162345
840.000000.png,0,240.33037802221244,264.0853450348618
900.000000.png,0,240.3339563677592,264.0903511783945
960.000000.png,0,240.33319240797545,264.09463659807534
1020.000000.png,0,240.3353468072385,264.09469756452347
1080.000000.png,0,240.3344545291976,264.0962100477424
1140.000000.png,0,240.3305811861547,264.0943544993695
1200.000000.png,0,240.3288685112372,264.0947726963624
1260.000000.png,0,240.3295574535037,264.095622249964
1320.000000.png,0,240.32959933264243,264.0948433352549
1380.000000.png,0,240.3294512558113,264.0940089382293
1440.000000.png,0,240.33154663941116,264.093964370637
1500.000000.png,0,240.3299813855359,264.0938398524972
1560.000000.png,0,240.32909038755204,264.0907150796865
1620.000000.png,0,240.3311537326586,264.09165631926646
1680.000000.png,0,240.3352380856216,264.0919986651167
1740.000000.png,0,240.33722273577385,264.089534696597
1800.000000.png,0,240.3374413486796,264.08870031050907
1860.000000.png,0,240.33716289882605,264.0875019361956
1920.000000.png,0,240.33593984898775,264.0894446634596
1980.000000.png,0,240.3373373544061,264.09117329638696
2040.000000.png,0,240.33887859971597,264.09227913509005
2100.000000.png,0,240.3423572223581,264.0921045364022
2160.000000.png,0,240.34658651126333,264.0950477946659
2220.000000.png,0,240.34544952763127,264.09673849358614
2280.000000.png,0,240.34406486015743,264.09795476454565
2340.000000.png,0,240.34581567066007,264.09372839436395
2400.000000.png,0,240.34930354963427,264.0886758788132
2460.000000.png,0,240.3477283041192,264.0903939249717
2520.000000.png,0,240.34725307946184,264.08866028245365
2580.000000.png,0,240.35046191672643,264.0901822394147
