Filename,X_c,Y_c
60.000000.png,0,0
120.000000.png,301.616789996996,209.95218258057804
180.000000.png,335.5039937469238,198.35372219732798
240.000000.png,227.88890579792997,195.2996152814925
300.000000.png,228.59101101439677,197.00752674258328
360.000000.png,239.56931833082817,197.3343568235567
420.000000.png,238.3603670275729,197.13549262079005
480.000000.png,236.68545547821137,197.1294020498936
540.000000.png,236.27878298333516,197.23750531870877
600.000000.png,235.86189879661143,197.34875798280436
660.000000.png,235.31006433743926,197.44968576764106
720.000000.png,234.76389418840705,197.56916210080925
780.000000.png,234.2257038823197,197.70016612287236
840.000000.png,233.70465700590333,197.8280656582941
900.000000.png,233.1608909220426,197.96306402292367
960.000000.png,232.62773520754027,198.1044812772605
1020.000000.png,232.11407032920405,198.23802655438618
1080.000000.png,231.59676747545177,198.36230845421323
1140.000000.png,231.07913297841924,198.50049071402535
1200.000000.png,230.5763494437708,198.6461377687762
1260.000000.png,230.0761448795453,198.77807496973307
1320.000000.png,229.57333117080722,198.91463760497422
1380.000000.png,229.08457077707936,199.0446007529765
1440.000000.png,228.59069514632378,199.18812140629632
1500.000000.png,228.1205200809632,199.31130474707683
1560.000000.png,227.64545383519334,199.4513700083423
1620.000000.png,227.18774713196734,199.59201755587574
1680.000000.png,226.73684711667363,199.71990577579803
1740.000000.png,226.30378943485488,199.85010561411062
1800.000000.png,225.86650066138023,199.98211948246998
1860.000000.png,225.44552908314665,200.11798258269533
1920.000000.png,225.0308901257124,200.25227110890535
1980.000000.png,224.63573781010084,200.37320190672764
2040.000000.png,224.25258790158767,200.4928312610688
2100.000000.png,223.86460037060752,200.62729865165952
2160.000000.png,223.50489252033836,200.74525919057837
2220.000000.png,223.15382467158008,200.8554513366606
2280.000000.png,222.80254284787924,200.99275662288395
2340.000000.png,222.47798144870177,201.1276974279033
2400.000000.png,222.1580676437673,201.23810925127262
2460.000000.png,221.85805738729061,201.3460542001756
2520.000000.png,221.55869015296864,201.46023318207074
2580.000000.png,221.27283609136884,201.57435066034026
2640.000000.png,220.99858369912008,201.67528053042423
2700.000000.png,220.74751072574887,201.81419243669433
2760.000000.png,220.4943059407915,201.92631188702163
2820.000000.png,220.25471014212906,202.03205691929764
2880.000000.png,220.03329761411413,202.120781588512
2940.000000.png,219.8262284169897,202.21551034765298
3000.000000.png,219.610485033956,202.32969206987923
3060.000000.png,219.42449873655292,202.41744891421087
3120.000000.png,219.21803519058687,202.5397678764036
3180.000000.png,219.0467770345058,202.64518169970373
3240.000000.png,218.90711109620463,202.7287048753294
3300.000000.png,218.7475997629762,202.81708282596028
3360.000000.png,218.62535128688094,202.89029038879093
3420.000000.png,218.48549807877134,202.99556218757374
3480.000000.png,218.35898141580304,203.09992438001612
3540.000000.png,218.25334812497806,203.1543956411744
3600.000000.png,218.17317085250914,203.24030375273128
3660.000000.png,218.07043096608493,203.32140939502523
3720.000000.png,217.9936090334933,203.39524510637293
3780.000000.png,217.94033153626393,203.4868327803889
3840.000000.png,217.87661303261459,203.55781461536287
3900.000000.png,217.83333767404065,203.64324192119392
3960.000000.png,217.78865541590162,203.7225377122058
4020.000000.png,217.764649073292,203.7746468528603
4080.000000.png,217.74026086377853,203.8589144478211
4140.000000.png,217.72030677848375,203.90422825709868
4200.000000.png,217.7174485536923,203.99425698565526
4260.000000.png,217.73422211849072,204.04043493705365
4320.000000.png,217.7209361898027,204.10428761378535
4380.000000.png,217.7691732062323,204.18291147936583
4440.000000.png,217.79248439649098,204.23936580128947
4500.000000.png,217.82706212331755,204.29572443893474
4560.000000.png,217.8767511439923,204.3410571621331
4620.000000.png,217.92542829123278,204.40823997333112
4680.000000.png,217.96960820027402,204.44778959799595
4740.000000.png,218.03511339778993,204.50011780444348
4800.000000.png,218.11484405442943,204.52746854582992
4860.000000.png,218.1872910634689,204.58659425622164
4920.000000.png,218.2687187838344,204.6135974888411
4980.000000.png,218.37102339571655,204.67615600967332
5040.000000.png,218.4498502233649,204.7286751207525
5100.000000.png,218.56738859274157,204.75108992930726
5160.000000.png,218.655418156851,204.78477085579001
5220.000000.png,218.76430219151908,204.8396428124615
5280.000000.png,218.89557869906773,204.84667844613813
5340.000000.png,218.99425346786225,204.86673113076364
5400.000000.png,219.13622007227949,204.92200222388448
5460.000000.png,219.2520507829515,204.9355488879107
5520.000000.png,219.396380551618,204.96336482578926
5580.000000.png,219.49944084797323,204.99694484984647
5640.000000.png,219.6630745825704,205.02060397111177
5700.000000.png,219.8133437050397,205.03505097510103
5760.000000.png,219.94692916510044,205.05651999888624
5820.000000.png,220.12927317995656,205.05082281846578
5880.000000.png,220.24954284540144,205.09019415404765
5940.000000.png,220.43351001688833,205.07791417161
6000.000000.png,220.57646213039507,205.13236761927644
