Filename,X_c,Y_c
60.000000.png,490.49259624876606,510.3889437314906
120.000000.png,229.73597093805793,179.23129883800047
180.000000.png,176.87284957437942,172.86866636798555
240.000000.png,276.6999620794496,214.6204935609286
300.000000.png,280.4079687944072,215.5898092281416
360.000000.png,269.5643646077709,210.67793208555233
420.000000.png,269.90661999588445,210.59580722545468
480.000000.png,271.26255613712556,211.25245110659895
540.000000.png,271.3522489767177,211.27323320736932
600.000000.png,271.39980594791547,211.21908664079305
660.000000.png,271.6176140721166,211.16697464731766
720.000000.png,271.83359411111144,211.1719360525039
780.000000.png,271.99241743022446,211.2025203912577
840.000000.png,272.14288521783686,211.22426179440296
900.000000.png,272.34673309723354,211.1976492671374
960.000000.png,272.540532933216,211.20146749083742
1020.000000.png,272.71270330475113,211.22798339698022
1080.000000.png,272.8868991807069,211.17890959294678
1140.000000.png,273.077467143626,211.23561856638946
1200.000000.png,273.3040027243275,211.17543103513805
1260.000000.png,273.44861819732773,211.17686430989502
1320.000000.png,273.62083788830313,211.19007985395314
1380.000000.png,273.77610110711987,211.20644488063743
1440.000000.png,273.99720202460594,211.21165461060403
1500.000000.png,274.13602532328986,211.14767092000764
1560.000000.png,274.34110794563264,211.20763285238482
1620.000000.png,274.4946177236423,211.18730736297957
1680.000000.png,274.69686189984014,211.1610216279025
1740.000000.png,274.8818392643589,211.22109715892563
1800.000000.png,275.0191636525676,211.18454824293204
1860.000000.png,275.19536276430506,211.17626094741476
1920.000000.png,275.38722306255005,211.14197503402505
1980.000000.png,275.5345347934096,211.17184797015304
2040.000000.png,275.7536839208426,211.17885216782167
2100.000000.png,275.8778008243049,211.18075301730502
2160.000000.png,276.08094992046847,211.17258171821862
2220.000000.png,276.22612952178326,211.18294114948077
2280.000000.png,276.39501007534943,211.15879331567407
2340.000000.png,276.57155812907945,211.18211654957153
2400.000000.png,276.7647389180124,211.16946142916234
2460.000000.png,276.92949290307985,211.16260606218833
2520.000000.png,277.0496260719751,211.15715826950992
2580.000000.png,277.2564196421736,211.1543723432057
2640.000000.png,277.4131251886197,211.17459835616535
2700.000000.png,277.5597965351116,211.22381226792453
2760.000000.png,277.7329587119615,211.15612417301705
2820.000000.png,277.88533644124965,211.18752786451742
2880.000000.png,278.1016291720074,211.17678848845267
2940.000000.png,278.2291173514352,211.13851358733257
3000.000000.png,278.388947779871,211.13062263940228
3060.000000.png,278.53449872666357,211.20821925115493
3120.000000.png,278.7660362237835,211.16090637192121
3180.000000.png,278.8780764195979,211.1091643414906
3240.000000.png,278.9875660611432,211.1511303198327
3300.000000.png,279.19961515213896,211.1764255774363
3360.000000.png,279.32691586330185,211.09464728953543
3420.000000.png,279.4936620406985,211.23738650680698
3480.000000.png,279.6422062826146,211.1789083107791
3540.000000.png,279.8058626043212,211.1805395598252
3600.000000.png,279.91792455375037,211.14313130067515
3660.000000.png,280.1228497016387,211.1683511336374
3720.000000.png,280.3467923176094,211.119719914467
3780.000000.png,280.4167048346056,211.14020845566648
3840.000000.png,280.5270656950373,211.19449193846347
3900.000000.png,280.71842709359316,211.1497022476013
3960.000000.png,280.8842386906368,211.19271634958665
4020.000000.png,281.05219679152486,211.19165509341187
4080.000000.png,281.20484655223555,211.1010538510258
4140.000000.png,281.2992066573979,211.13470728012055
4200.000000.png,281.4465068160303,211.15449601383716
4260.000000.png,281.5835984586704,211.15913203292527
4320.000000.png,281.7416725813162,211.188585542149
4380.000000.png,281.907585102549,211.199596807221
4440.000000.png,282.0333091560055,211.15222148489946
4500.000000.png,282.18546762560203,211.12320845273538
4560.000000.png,282.3235188852569,211.13570163690554
4620.000000.png,282.48327138707884,211.12428859005186
4680.000000.png,282.66422465272217,211.20124162749292
4740.000000.png,282.72399588486445,211.1794497529973
4800.000000.png,282.8782715484089,211.10609908306438
4860.000000.png,282.9988543014521,211.1257515337748
4920.000000.png,283.1452723085682,211.1628582839759
4980.000000.png,283.2926339154701,211.1617977408184
5040.000000.png,283.4521781079647,211.14328932627933
5100.000000.png,283.5760245903844,211.13441007715159
5160.000000.png,283.68195760255225,211.15223674337506
5220.000000.png,283.83769535213577,211.12209420311086
5280.000000.png,283.94680690163204,211.0985975415357
5340.000000.png,284.10970603820795,211.10429333901482
5400.000000.png,284.1829946106826,211.12418552051074
5460.000000.png,284.3113980977514,211.19493869921382
5520.000000.png,284.4686188866187,211.20751857456816
5580.000000.png,284.6137738127046,211.14454864648826
5640.000000.png,284.7195009514531,211.06586880290408
5700.000000.png,284.8293018129571,211.08537809726516
5760.000000.png,284.94705899479726,211.08666239638788
5820.000000.png,285.0796423099561,211.0917937070635
5880.000000.png,285.21025708053145,211.14422357533036
5940.000000.png,285.3324098657124,211.172731449731
6000.000000.png,285.4376876416886,211.15502522312767
6060.000000.png,285.5059074148634,211.11949719869796
6120.000000.png,285.64435188947584,211.0713615548626
6180.000000.png,285.8019230218588,211.0500340737941
6240.000000.png,285.924481248679,211.10725034231154
6300.000000.png,286.0298096830201,211.09872542118245
6360.000000.png,286.12169071197303,211.10409396337778
6420.000000.png,286.25735250606544,211.13070967187988
6480.000000.png,286.38198343031166,211.11474311399397
6540.000000.png,286.4741514884244,211.1036635446854
6600.000000.png,286.5787696840834,211.0630780014534
6660.000000.png,286.69309405295803,211.01423690071366
6720.000000.png,286.8073968548251,211.0449530858853
6780.000000.png,286.8686081219997,211.02797596031425
6840.000000.png,286.9859501748396,211.02151508775083
6900.000000.png,287.0856743237797,211.10625726003366
6960.000000.png,287.2237106879344,211.10695664790757
7020.000000.png,287.3860406524335,211.1015845597577
7080.000000.png,287.43384836713454,211.10116226133732
7140.000000.png,287.4970997464449,211.05989026585559
7200.000000.png,287.63228426956977,210.99466477973746
7260.000000.png,287.71015732389156,210.96424884136417
7320.000000.png,287.8291499051692,210.99580328344146
7380.000000.png,287.8982857281119,210.99292756989558
7440.000000.png,287.97963424821796,210.9907343528536
7500.000000.png,288.134619405852,210.9972998798866
7560.000000.png,288.21098955725233,211.0343632311964
7620.000000.png,288.32005850325504,211.0246732712948
7680.000000.png,288.3680922662751,211.02118453255017
7740.000000.png,288.449173052167,211.01861582786734
7800.000000.png,288.55202615776494,210.9851590809394
7860.000000.png,288.6136417343186,211.00899824244422
7920.000000.png,288.7531368212804,210.9423192434874
7980.000000.png,288.8286028494112,210.9395890224765
8040.000000.png,288.9625353734883,210.90813481865862
8100.000000.png,289.00510937309963,210.92378756326215
8160.000000.png,289.07439244058753,210.91370143505435
8220.000000.png,289.17980334865723,210.90016977632405
8280.000000.png,289.26061669935905,210.89068579067705
8340.000000.png,289.33814255194795,210.88226717445474
8400.000000.png,289.38253959701944,210.9112796218032
8460.000000.png,289.53798326927426,210.93304820760167
8520.000000.png,289.6054436064868,210.92251625544102
8580.000000.png,289.6308977797927,210.87520999408113
8640.000000.png,289.7658031323525,210.88357559754016
8700.000000.png,289.80362390742414,210.86553622327415
8760.000000.png,285.050592209847,211.69716072632465
8820.000000.png,285.2834124853655,211.64017141225594
8880.000000.png,285.3136173008185,211.6454548633574
8940.000000.png,284.5062949673887,211.77723823484357
9000.000000.png,284.3045488179501,211.7942082171713
9060.000000.png,283.249083284475,212.01330107024674
9120.000000.png,286.5126840759357,211.41935426980586
9180.000000.png,281.8277300367475,212.34043445919102
9240.000000.png,283.8369883770857,211.98532781810738
9300.000000.png,281.6282920243271,212.45804937262335
9360.000000.png,284.65147901152466,211.88726513046043
9420.000000.png,285.6682796200524,211.68615995219136
9480.000000.png,283.93177678506555,212.04852917964277
9540.000000.png,282.7644219601927,212.29993206436902
9600.000000.png,284.86428444520607,211.88333432039525
9660.000000.png,285.86841118606884,211.73890728350995
9720.000000.png,283.8717340055904,212.1279967896706
9780.000000.png,285.91042084422673,211.73144655684442
9840.000000.png,283.97562678306804,212.14513291732612
9900.000000.png,284.18402306391783,212.1293030356557
9960.000000.png,287.15947258298087,211.47660021549657
10020.000000.png,284.15641799038036,212.10214951901702
10080.000000.png,285.2711824598822,211.82360857200894
10140.000000.png,284.21343436246326,212.0419697393059
10200.000000.png,287.37724368218323,211.38029699987823
10260.000000.png,284.45406343196163,212.02305914533378
10320.000000.png,282.02044504602736,212.57367072108485
10380.000000.png,284.5691289919407,212.03784627241407
10440.000000.png,286.69685858178633,211.55655768652372
10500.000000.png,284.89866044836305,211.989915577892
10560.000000.png,284.1183040886065,212.1881635138745
10620.000000.png,286.1614905562498,211.7351814513553
10680.000000.png,287.9876967482975,211.32842904175607
10740.000000.png,287.1472045957058,211.52830072392123
10800.000000.png,285.179044247247,211.97611318051028
10860.000000.png,283.28402743790144,212.45509427679082
10920.000000.png,285.65183708984756,211.87312737785695
10980.000000.png,285.7391322108327,211.87186897634578
11040.000000.png,285.84886995008344,211.8636980642492
11100.000000.png,285.9809016086555,211.82908945933892
11160.000000.png,285.91998497946173,211.83144810250752
11220.000000.png,283.82287837803676,212.3782642768663
11280.000000.png,286.2036035966908,211.7683009331906
11340.000000.png,287.9827809734142,211.30168384742302
11400.000000.png,285.4148723448155,211.9988359090226
11460.000000.png,287.3081239514838,211.49729715832032
11520.000000.png,287.30427736214983,211.5013899724062
11580.000000.png,286.7140006557444,211.70218829086363
11640.000000.png,286.71027076577207,211.70219221822066
11700.000000.png,287.6462561150635,211.46231166118818
11760.000000.png,287.6084600720132,211.50545369469336
11820.000000.png,285.90926756961886,211.97284776307947
11880.000000.png,287.0944641351509,211.63385921614758
11940.000000.png,289.5422501401374,210.93584430211556
12000.000000.png,287.9837456402975,211.4065904811877
12060.000000.png,287.31805000883776,211.59643518601536
12120.000000.png,287.4479677077609,211.5627468387348
12180.000000.png,286.7605728476441,211.76964157482084
12240.000000.png,287.4994494026659,211.55126061180326
12300.000000.png,289.8171769479635,210.81799030201768
12360.000000.png,289.117552260084,211.01240450622163
12420.000000.png,287.05116577834536,211.70887403680226
12480.000000.png,288.643013792722,211.1975048846276
12540.000000.png,288.6594300977001,211.1947485388686
12600.000000.png,288.7952478348119,211.1677861667076
12660.000000.png,284.2375362795062,212.7237647476271
12720.000000.png,287.3286855351752,211.7539037306626
12780.000000.png,288.88632498706926,211.2276785886176
12840.000000.png,288.3794122534545,211.4018713809104
