Filename,Valid,X_com,Y_com
60.000000.png,0,1407.6233365264536,70.87644254377037
120.000000.png,0,132.04287089289284,272.6443977641764
180.000000.png,0,110.10914563785784,296.03021178585936
240.000000.png,0,203.4138936938664,301.8441764771814
300.000000.png,0,201.344876309536,297.67416559647165
360.000000.png,0,192.07012610501928,297.50467796014726
420.000000.png,0,192.72912439489767,298.0718042862036
480.000000.png,0,193.66615551612105,298.0737177998113
540.000000.png,0,193.55256644326656,297.9977063137524
600.000000.png,0,193.4611594950069,298.00010714476554
660.000000.png,0,193.47633337916653,298.0096787784621
720.000000.png,0,193.4858439567545,298.01123510438987
780.000000.png,0,193.4831221583192,298.00942371817825
840.000000.png,0,193.48378402571052,298.00784105045983
900.000000.png,0,193.4831268131104,298.0082429232247
960.000000.png,0,193.4827965630227,298.0078326916477
1020.000000.png,0,193.48283984206915,298.0080630536928
1080.000000.png,0,193.4845746128716,298.00725460575336
1140.000000.png,0,193.4833649179654,298.0052031629433
1200.000000.png,0,193.4831195409392,298.0049349415831
1260.000000.png,0,193.482055848702,298.0043850496144
1320.000000.png,0,193.4844153134192,298.00549557681404
1380.000000.png,0,193.4846023525536,298.0053978125951
1440.000000.png,0,193.48504461357,298.00538189338283
1500.000000.png,0,193.48495875399232,298.00560892571764
1560.000000.png,0,193.4844908228026,298.0060110611596
1620.000000.png,0,193.4844767877217,298.00568583476087
1680.000000.png,0,193.4817142303998,298.00662289828136
1740.000000.png,0,193.4806748175097,298.00623856960544
1800.000000.png,0,193.48224905312983,298.0052351423481
1860.000000.png,0,193.4831162524996,298.00594567068094
1920.000000.png,0,193.48310789110505,298.00602849774845
1980.000000.png,0,193.48164257284745,298.0054181330636
2040.000000.png,0,193.4822235011685,298.0042093298693
2100.000000.png,0,193.48269980982792,298.0047062578555
2160.000000.png,0,193.4838907269947,298.00653286312223
2220.000000.png,0,193.483773966294,298.0083273869866
2280.000000.png,0,193.4835624066252,298.00998019106487
2340.000000.png,0,193.48383661407428,298.0114202294156
2400.000000.png,0,193.484569954608,298.01250705238783
2460.000000.png,0,193.4837190279256,298.01185308156414
2520.000000.png,0,193.4837495970052,298.0082283842508
2580.000000.png,0,193.48576376473568,298.0083277510257
2640.000000.png,0,193.483702002642,298.0090339049918
2700.000000.png,0,193.4831844341261,298.0092744213717
2760.000000.png,0,193.48357017488595,298.0098223621528
