Filename,Valid,X_com,Y_com
60.000000.png,0,198.8408065029228,317.5441471527257
120.000000.png,0,184.15574753199928,299.93017503599367
180.000000.png,0,189.12747811011317,305.20622529702723
240.000000.png,0,190.3326948554245,307.3388702256306
300.000000.png,0,189.77583796475528,306.633492261533
360.000000.png,0,189.67990194149428,306.36047977873733
420.000000.png,0,189.73982175117493,306.4612456796576
480.000000.png,0,189.74673253694377,306.49342030894496
540.000000.png,0,189.74190116208595,306.4779414289301
600.000000.png,0,189.74194410483156,306.47502877665863
660.000000.png,0,189.74384100005707,306.47830287865224
720.000000.png,0,189.74723037062563,306.477843678705
780.000000.png,0,189.7495778492896,306.4763862117951
840.000000.png,0,189.7474083601456,306.47606700634685
900.000000.png,0,189.74828744082532,306.47577857835654
960.000000.png,0,189.750757292947,306.4737451765852
1020.000000.png,0,189.7507068766172,306.4737169193115
1080.000000.png,0,189.7489996341852,306.4759000005203
1140.000000.png,0,189.7511116066154,306.4752085484285
1200.000000.png,0,189.7508800861052,306.4765506465226
1260.000000.png,0,189.7501497419945,306.4749640506299
1320.000000.png,0,189.75068656934965,306.47713593011895
1380.000000.png,0,189.75181575250687,306.4766899881578
1440.000000.png,0,189.7517529312288,306.4727674805489
1500.000000.png,0,189.75528948398863,306.4745926533631
1560.000000.png,0,189.7558683520197,306.4769540690891
1620.000000.png,0,189.75253046470291,306.47628558430694
1680.000000.png,0,189.75352734360732,306.47742198305144
1740.000000.png,0,189.75442356833008,306.4766970408988
1800.000000.png,0,189.75503944922824,306.47484438477363
1860.000000.png,0,189.75341010226197,306.47232599264044
1920.000000.png,0,189.7517252462644,306.4754375755696
1980.000000.png,0,189.7509692573966,306.4788220246785
2040.000000.png,0,189.7485752239194,306.47870335364576
2100.000000.png,0,189.74896093592167,306.47732593754097
2160.000000.png,0,189.7488063124439,306.47789411472263
2220.000000.png,0,189.7489303463904,306.4780205099154
2280.000000.png,0,189.74689327727955,306.479596848556
2340.000000.png,0,189.74813113039409,306.4813267298805
2400.000000.png,0,189.74790989840136,306.47962316044527
2460.000000.png,0,189.7495148861321,306.4783067639908
2520.000000.png,0,189.74854635303387,306.4788386653591
2580.000000.png,0,189.74922782289207,306.4768146309075
2640.000000.png,0,189.75007267893787,306.475718000665
2700.000000.png,0,189.7488894372908,306.4753548015205
2760.000000.png,0,189.7493659332765,306.4737995136584
2820.000000.png,0,189.7501022976695,306.4727140400456
2880.000000.png,0,189.7489635406539,306.47097586800874
2940.000000.png,0,189.74762057580512,306.4719471966428
3000.000000.png,0,189.74795739819325,306.47227210345187
3060.000000.png,0,189.74863642261076,306.47218495418593
3120.000000.png,0,189.75196210952,306.47212342021174
3180.000000.png,0,189.753050203658,306.4710709662876
3240.000000.png,0,189.75309903646627,306.4720815913522
3300.000000.png,0,189.7507224034352,306.47327326168704
3360.000000.png,0,189.74891286966655,306.4734799308383
3420.000000.png,0,189.75102722836297,306.4753968555819
3480.000000.png,0,189.75029625929776,306.4750242370954
3540.000000.png,0,189.7501615066878,306.4740491394131
3600.000000.png,0,189.750260126375,306.4738112482528
3660.000000.png,0,189.74947229340157,306.4746665008323
3720.000000.png,0,189.74986188521615,306.4744437942272
3780.000000.png,0,189.75213284862645,306.4785663520135
3840.000000.png,0,189.75322624025452,306.4784014128753
3900.000000.png,0,189.75536129569824,306.4798121019592
3960.000000.png,0,189.7572604497967,306.4800905824385
4020.000000.png,0,189.75681148479,306.47848805267466
4080.000000.png,0,189.7527779708757,306.4805307473497
4140.000000.png,0,189.7517318802512,306.4827236260494
4200.000000.png,0,189.75044922089268,306.48317151351773
4260.000000.png,0,189.74931536969336,306.4819041199374
4320.000000.png,0,189.74891890276524,306.480864003282
4380.000000.png,0,189.75062823658,306.4808944261692
4440.000000.png,0,189.7517250513625,306.4815976208732
4500.000000.png,0,189.74953802909295,306.48148570289163
4560.000000.png,0,189.7478516982557,306.48315373370514
4620.000000.png,0,189.74578944676523,306.4816133538829
4680.000000.png,0,189.74857861564217,306.481610942735
4740.000000.png,0,189.75066879376743,306.47952090641456
4800.000000.png,0,189.7527925732144,306.47857481064324
4860.000000.png,0,189.7564915916436,306.4787171334343
4920.000000.png,0,189.75778299852584,306.4796797268207
4980.000000.png,0,189.7569406522038,306.4812716856336
5040.000000.png,0,189.7545770485332,306.4826474824394
5100.000000.png,0,189.7542630046192,306.48106283623207
5160.000000.png,0,189.755826114166,306.4793109802338
5220.000000.png,0,189.75495204617408,306.4800224391057
5280.000000.png,0,189.75363032824407,306.4774483165804
5340.000000.png,0,189.7517040719693,306.4788142425337
5400.000000.png,0,189.75137748033092,306.479448211574
5460.000000.png,0,189.74881350748475,306.4788421437568
5520.000000.png,0,189.7464775683856,306.4788187353193
5580.000000.png,0,189.7456634396911,306.47805754696526
5640.000000.png,0,189.74748053034585,306.4766540173631
5700.000000.png,0,189.7472877607102,306.4768417148176
5760.000000.png,0,189.74560998931517,306.4792521936931
5820.000000.png,0,189.7425103333997,306.47846501397754
5880.000000.png,0,189.74229601974045,306.47778030175755
5940.000000.png,0,189.74018563480237,306.4789596787796
6000.000000.png,0,189.73922853708285,306.477578245788
6060.000000.png,0,189.73570881015908,306.4750798463009
6120.000000.png,0,189.7340590393243,306.4729316368155
6180.000000.png,0,189.7344505638754,306.4711185149917
6240.000000.png,0,189.73300420696847,306.4709578018143
6300.000000.png,0,189.733158180346,306.47279746206505
6360.000000.png,0,189.73274157270865,306.47132938949534
6420.000000.png,0,189.7336670259116,306.4692032346039
6480.000000.png,0,189.73877691134655,306.4712685730231
6540.000000.png,0,189.7406291376222,306.469937467358
6600.000000.png,0,189.73990029118332,306.47249531705995
6660.000000.png,0,189.73773893689,306.472018861723
6720.000000.png,0,189.73735185379925,306.46936798695515
6780.000000.png,0,189.7384939524581,306.47033588985227
6840.000000.png,0,189.7368481669714,306.4688468832973
6900.000000.png,0,189.734372689142,306.468863551056
6960.000000.png,0,189.73380473646003,306.4719661856676
7020.000000.png,0,189.7326214757848,306.47304084776874
7080.000000.png,0,189.7284529344277,306.47469193264635
7140.000000.png,0,189.72605991345696,306.4714831023726
7200.000000.png,0,189.7244083659897,306.4702899321453
7260.000000.png,0,189.727335752437,306.4689123256496
7320.000000.png,0,189.72654971289955,306.471799326136
7380.000000.png,0,189.725603265604,306.4703950211367
7440.000000.png,0,189.72182777089125,306.4682936211472
7500.000000.png,0,189.72028883228117,306.4674558610892
7560.000000.png,0,189.71758551077116,306.4675802741861
7620.000000.png,0,189.7141812092695,306.4691928071628
7680.000000.png,0,189.71333395869797,306.4679657223253
7740.000000.png,0,189.71288537243151,306.4670348636212
7800.000000.png,0,189.71348170518456,306.471187066116
7860.000000.png,0,189.7126519367197,306.4685393742503
7920.000000.png,0,189.7112754665536,306.4685188703351
7980.000000.png,0,189.71309463976797,306.468471261069
8040.000000.png,0,189.71099467314167,306.4673060045304
8100.000000.png,0,189.7080865227384,306.46715671676475
8160.000000.png,0,189.7068550360713,306.46347021640474
8220.000000.png,0,189.70859622704504,306.46249246363936
8280.000000.png,0,189.70570722545895,306.4632078164577
8340.000000.png,0,189.7044582313613,306.46666427262915
8400.000000.png,0,189.70573642010456,306.4684667668708
8460.000000.png,0,189.7047287585843,306.4706320526139
8520.000000.png,0,189.70162671420204,306.4731879119777
8580.000000.png,0,189.70216880766225,306.4771190414156
8640.000000.png,0,189.70596932061528,306.47580012315143
8700.000000.png,0,189.70655320269407,306.4730251101258
8760.000000.png,0,189.70489239922597,306.4728476133607
8820.000000.png,0,189.7051740716473,306.4690930973089
8880.000000.png,0,189.7046935003728,306.4683847200953
8940.000000.png,0,189.70320686213185,306.465739816484
9000.000000.png,0,189.70070050936425,306.46529230604415
9060.000000.png,0,189.703045126445,306.463488599587
9120.000000.png,0,189.70313542122452,306.463457122013
9180.000000.png,0,189.6996457498549,306.4677679960932
9240.000000.png,0,189.70052486072063,306.4712759814676
9300.000000.png,0,189.70252490270155,306.4723435747185
9360.000000.png,0,189.7025394463335,306.4729855547731
9420.000000.png,0,189.70263167301368,306.4716458941064
9480.000000.png,0,189.69924947746847,306.46847266999123
9540.000000.png,0,189.69771058346717,306.4684611704776
9600.000000.png,0,189.69407150318747,306.4707793331004
9660.000000.png,0,189.6943109669794,306.47211130596867
9720.000000.png,0,189.69449581405843,306.469774624547
9780.000000.png,0,189.6947394317396,306.468419683849
9840.000000.png,0,189.69352061141225,306.4682763042127
9900.000000.png,0,189.6906750796796,306.4653186410995
9960.000000.png,0,189.6903257795447,306.46772258437994
10020.000000.png,0,189.69228241403775,306.4692982123219
10080.000000.png,0,189.69522906212265,306.4656540317857
10140.000000.png,0,189.69611182890708,306.4635430558917
10200.000000.png,0,189.69747008092972,306.4621409016887
10260.000000.png,0,189.6986824440662,306.4608065755432
10320.000000.png,0,189.70022534885408,306.46286319395864
10380.000000.png,0,189.7008975810429,306.4652069384173
10440.000000.png,0,189.70184866665863,306.4667475881377
10500.000000.png,0,189.70617914855927,306.46539166320576
10560.000000.png,0,189.70645948143988,306.4660080456416
10620.000000.png,0,189.70675486863823,306.46571572546185
10680.000000.png,0,189.7080770528916,306.4657045546492
10740.000000.png,0,189.70476577193347,306.46336762379747
10800.000000.png,0,189.70329954604023,306.4637957010223
10860.000000.png,0,189.7061757828032,306.4666721802297
10920.000000.png,0,189.7092186428344,306.4640261049636
10980.000000.png,0,189.7094566112133,306.4592646622865
11040.000000.png,0,189.70972464006303,306.4591732584919
11100.000000.png,0,189.7099609138604,306.46130759289883
11160.000000.png,0,189.70981650062367,306.4621834497887
11220.000000.png,0,189.71242129453796,306.46310768472387
11280.000000.png,0,189.71474769977613,306.4603521773168
11340.000000.png,0,189.71159992796885,306.4592317814876
11400.000000.png,0,189.71046631947445,306.459254835436
11460.000000.png,0,189.7126204272115,306.4600959802244
11520.000000.png,0,189.7119675612524,306.45988378328343
11580.000000.png,0,189.7091966322988,306.46045999555906
11640.000000.png,0,189.70851239914185,306.46172443850355
11700.000000.png,0,189.70845699463155,306.4636671375755
11760.000000.png,0,189.7081874644154,306.46537140440233
11820.000000.png,0,189.7084951633431,306.4667431043588
11880.000000.png,0,189.710648370654,306.4662253719297
11940.000000.png,0,189.7151237335132,306.4660806163305
12000.000000.png,0,189.71671505258087,306.4670118359908
12060.000000.png,0,189.71766143932345,306.46890748278963
12120.000000.png,0,189.71995550688325,306.4696963854611
12180.000000.png,0,189.719080124969,306.4667563404816
12240.000000.png,0,189.72044247929077,306.4662032468875
12300.000000.png,0,189.72196416911595,306.4681267015652
12360.000000.png,0,189.722028218749,306.47013875822444
12420.000000.png,0,189.7214254636786,306.46862962009874
12480.000000.png,0,189.7217562808289,306.4682949990795
12540.000000.png,0,189.72300745677543,306.46960753045164
12600.000000.png,0,189.7237606757029,306.466067465647
12660.000000.png,0,189.72269768307177,306.466221311321
12720.000000.png,0,189.72308048554467,306.46709589637555
12780.000000.png,0,189.723920962356,306.4682585977844
12840.000000.png,0,189.7262046380324,306.4707225297065
12900.000000.png,0,189.72596870051692,306.4738463622069
12960.000000.png,0,189.7256917458942,306.4755632313256
13020.000000.png,0,189.7281171488396,306.47634475813754
13080.000000.png,0,189.72869434939295,306.4732892223152
13140.000000.png,0,189.7282296217267,306.47224591497763
13200.000000.png,0,189.72750549043548,306.47535280375973
13260.000000.png,0,189.7275286267468,306.4732334417301
13320.000000.png,0,189.7296186077909,306.46784908910166
13380.000000.png,0,189.73158316178967,306.46545411793977
13440.000000.png,0,189.73256412146,306.46606641348694
13500.000000.png,0,189.73678376206544,306.4644000292595
13560.000000.png,0,189.7373850497647,306.4638488765137
13620.000000.png,0,189.7405039113353,306.4608767614328
13680.000000.png,0,189.73949647436112,306.4605587361404
13740.000000.png,0,189.7372455906215,306.46128542079657
13800.000000.png,0,189.7376064293633,306.46055005694694
13860.000000.png,0,189.73946973123327,306.45869602833284
13920.000000.png,0,189.7385426598981,306.4598514122754
13980.000000.png,0,189.7378174559176,306.4648534243841
14040.000000.png,0,189.73760881807576,306.46648735501867
14100.000000.png,0,189.7385254037659,306.4640800411937
