Filename,Valid,X_com,Y_com,X_cob,Y_cob
780.000000.png,1,299.0100839095531,303.7332648584345,368.43125,384.39375
840.000000.png,1,247.996720834548,296.01085833226745,483.48527581916215,492.7901285773538
900.000000.png,1,253.7429867120388,294.5870658636872,484.0713436385256,475.9369797859691
960.000000.png,1,258.1247370546018,295.6940292955704,465.5549387442573,492.3696401225115
1020.000000.png,1,257.6050252654742,295.9904581298012,288.8645418326693,406.5816733067729
1080.000000.png,1,257.49617807085144,295.88992448209467,286.28263337116914,402.9216799091941
1140.000000.png,1,256.55022511483384,295.66677611414315,271.3175303197354,408.0396912899669
1200.000000.png,1,256.61417539394995,295.3718616759545,276.0556673373575,401.130114017438
1260.000000.png,1,256.5638941917086,295.5183953421068,266.8702380952381,404.69880952380953
1320.000000.png,1,257.00986674324406,295.7061396064735,272.88059033989265,403.0460644007156
1380.000000.png,1,257.05449847133883,296.06183930000697,289.0178571428572,399.75
1440.000000.png,1,256.4058885020637,296.0294785654035,298.0691844919786,395.5277406417112
1500.000000.png,1,256.0488695790128,296.20490656852377,300.8155193236715,394.25815217391306
1560.000000.png,1,255.7811109042229,295.951323151888,290.0492938982148,398.26938449240606
1620.000000.png,1,257.13036084736854,295.79252572528486,291.0706547338672,397.62623645784265
1680.000000.png,1,257.2098061767037,295.90668730612504,289.8980125523013,397.86715481171547
1740.000000.png,1,257.40000800701785,295.4518624607948,279.4782608695652,399.9783771215997
1800.000000.png,1,257.95636007960405,295.0850741701802,265.0672446606048,401.1943328399239
1860.000000.png,1,257.93596628264623,295.51065758279793,262.7771393392161,401.7272727272728
1920.000000.png,1,257.36062462157025,295.665005446725,269.9492385786802,400.9126480541455
1980.000000.png,1,256.9419314194864,294.4956604610395,259.4390389197776,399.7889197776013
2040.000000.png,1,256.5782784789852,294.35929328316007,274.0404232804233,397.7506878306878
2100.000000.png,1,255.9252792267669,295.05054237766905,269.32011625493044,398.6628607016816
2160.000000.png,1,256.5895684838208,295.17301747192624,274.0359483614697,397.7785501489573
2220.000000.png,1,256.884825570839,294.2656306285124,266.94480273141124,397.04969650986345
2280.000000.png,1,256.805016553835,294.0232214912753,290.8312889224382,391.15380260426497
2340.000000.png,1,255.62912650710757,294.41639420043185,292.10951592122217,389.7933002024664
2400.000000.png,1,257.147736595105,294.29931302834007,276.28444444444443,394.152270531401
2460.000000.png,1,257.38208348652955,294.3972882078924,283.3794230769231,392.0976923076923
2520.000000.png,1,256.84393360058243,293.4662705689777,262.55833333333334,394.096626984127
2580.000000.png,1,258.13039303412137,293.0239836739187,250.33532598542877,392.9387259480665
2640.000000.png,1,257.2844076314292,293.2918264312428,249.68503642817112,392.8520455819167
2700.000000.png,1,257.1551901622575,293.3536548596866,245.6205957137668,392.2528151107882
2760.000000.png,1,257.66404508911364,293.52623898322275,248.16701461377872,391.99051053330805
2820.000000.png,1,257.2087842680369,294.4251921650385,268.0331281679942,392.1498913830558
2880.000000.png,1,256.6770156392451,294.83195489583915,278.21032166843406,389.4333686815129
2940.000000.png,1,257.2908273033595,294.4388708922179,272.4562569213732,389.828349944629
3000.000000.png,1,258.6975052729446,293.88167897473045,276.43596106127126,388.6201565184196
3060.000000.png,1,259.06265606641387,293.93664198514426,281.6511302260452,386.2820564112823
3120.000000.png,1,258.5889912309071,294.1760201905346,282.8088730441672,384.7072687660923
3180.000000.png,1,259.0672769609781,294.39526850802974,276.5942857142857,386.4033862433863
3240.000000.png,1,259.4857360744568,294.4793864227627,278.6864934507193,385.2529525445566
3300.000000.png,1,259.0718763959236,294.7150655862965,279.9201601507301,384.9305228450306
3360.000000.png,1,259.1705703659458,294.3612826325847,289.58,380.2253333333333
3420.000000.png,1,258.30205009709346,294.4469732182987,296.44692068056554,375.5106637910376
3480.000000.png,1,258.7127151769783,294.4859837140333,300.64451524806555,375.534137460173
3540.000000.png,1,258.5627742468007,294.3610247901123,307.04080686297243,371.5063760723394
3600.000000.png,1,259.4252261732142,294.1429622149384,305.2346035015448,371.5394438722966
3660.000000.png,1,260.169448239196,294.10820964208995,305.741893158388,372.41180880974696
3720.000000.png,1,260.0598228780364,294.1132364665727,296.1514285714286,377.3494642857143
3780.000000.png,1,260.8141003839135,293.79304052825233,290.0622406639004,379.3954011065007
3840.000000.png,1,261.1669569753164,293.9925882867557,290.78100743187446,379.5509496284063
3900.000000.png,1,260.74794444428363,294.0215859218452,292.1573755089258,379.374569370498
3960.000000.png,1,260.55020753618874,294.25916294677097,286.76711697881484,381.7299662265889
4020.000000.png,1,261.6189933828549,294.26597404636715,284.7928793444476,381.7890647075445
4080.000000.png,1,261.91078105324635,294.25510627669394,287.82980743151614,381.391103878492
4140.000000.png,1,262.4103017666731,294.3025087518823,288.76574803149606,381.3716535433071
4200.000000.png,1,262.1115987602512,294.7568787917214,290.7350230414747,380.77150537634407
4260.000000.png,1,261.9809460105604,294.8910610212041,290.0778299049681,381.3356189101408
4320.000000.png,1,262.1541010773466,295.0133988016336,286.9311180339218,382.6029768085843
4380.000000.png,1,262.7569202380928,295.7223963958104,287.96301650403564,383.1879291651608
4440.000000.png,1,263.22325400864963,296.0339206232369,285.7332810574661,384.2463313543184
4500.000000.png,1,263.53745542788425,295.4810495791416,286.90674493299366,383.189168235685
4560.000000.png,1,263.3934061536211,295.07157719792906,287.6692938890088,381.8873893327575
4620.000000.png,1,263.924007533714,295.34373050837536,283.1397361020982,382.9695003244647
4680.000000.png,1,264.80808176125214,295.6004779593354,278.0524240809803,384.1261587639851
4740.000000.png,1,264.87673204290587,295.53465743236006,280.93531653609995,382.42282447596864
4800.000000.png,1,264.1853343699321,296.099957090736,278.9490280777538,383.5415766738661
4860.000000.png,1,264.07711159434507,295.9318940436043,276.38585793752674,383.2238981600343
4920.000000.png,1,264.40814685948715,295.57876149043653,275.64582682088155,382.2168385953944
4980.000000.png,1,264.8992992483277,295.7737598226047,279.6979895590359,381.7351993779851
5040.000000.png,1,264.64058689008385,296.63416847294786,279.1298687089716,382.5292122538293
5100.000000.png,1,264.88446841193786,296.56629139562074,277.470509082754,382.5152500560664
5160.000000.png,1,265.4675841162247,296.3451195540404,280.0569306930693,381.3028802880288
5220.000000.png,1,265.3857499174372,296.0443832412683,277.2540705563094,381.2979421076436
5280.000000.png,1,265.09994123700017,295.835939314644,280.53471795502026,379.57170947523656
5340.000000.png,1,264.5226974503308,295.64844995882186,281.7097830040005,378.40889804824826
5400.000000.png,1,264.2841801933172,295.1190460657535,279.7987835783072,378.23238722757225
5460.000000.png,1,264.51789538212245,294.9481390403401,279.85899128597833,377.3568787958806
5520.000000.png,1,264.59107009886674,295.0167423266821,280.619453697535,376.8211858760826
5580.000000.png,1,264.29042663459893,295.073128435332,278.29825813820673,376.8079668760708
5640.000000.png,1,264.11976012851903,294.8813970651996,270.82300884955754,377.15278500780846
5700.000000.png,1,263.9378443994361,294.6032921917585,266.9814625415495,376.6833290718486
5760.000000.png,1,264.57765967034965,294.22920365860693,264.6193280685317,375.8557087404631
5820.000000.png,1,265.13140014143806,294.23580694894264,263.9758629639242,375.8290942123021
5880.000000.png,1,265.01668594418373,294.27700170310584,267.7301318495222,375.11068102092656
5940.000000.png,1,264.3851015270616,294.4651744897812,265.90931253047296,375.0908093612872
6000.000000.png,1,264.73792993071567,294.56840162338347,259.94858251589955,375.22011426107576
6060.000000.png,1,265.69498745069177,295.1575969354022,264.1853305785124,375.6587809917355
6120.000000.png,1,265.1827266738561,295.35867621009817,267.17352537722905,375.2462277091907
6180.000000.png,1,265.21041512255283,295.10370659184014,267.3729650631059,374.47247119078105
6240.000000.png,1,265.05737313372816,294.71243094855475,270.449960180515,372.9977878063888
6300.000000.png,1,265.1690036895821,294.6086875120541,270.3703359653197,372.3835733085617
6360.000000.png,1,265.6247240612218,294.5131840341712,270.2315438782464,371.61126675247976
6420.000000.png,1,265.5913720988142,294.493235609589,267.1269829977947,371.31208650494415
6480.000000.png,1,265.4517944746089,294.0646205569666,268.9863523573201,370.6188455008489
6540.000000.png,1,265.59759195009553,294.5118663003636,272.1729383017715,370.7598045204643
6600.000000.png,1,265.53092277306,294.76389771966376,279.18554775916704,370.08188094160255
6660.000000.png,1,265.1256806741964,295.04274676404583,281.8092108958158,369.4029205279416
6720.000000.png,1,265.9502381273292,294.61945168713686,279.9700563136236,369.5719623131904
6780.000000.png,1,266.8671594756792,294.9065297545909,281.9909504629388,369.399173510488
6840.000000.png,1,267.0094424581728,295.3169317210119,283.27135504305653,369.7165198455904
6900.000000.png,1,266.6786604456546,294.9895639456124,284.53691148775897,368.595527306968
6960.000000.png,1,266.2538185292709,295.13396651211417,283.2076830732293,369.3172148859544
7020.000000.png,1,266.1888164189364,295.0538668708834,283.3890513617255,369.10998903308354
7080.000000.png,1,266.646863523831,294.98597648819214,282.5768594302071,369.3908493224205
7140.000000.png,1,267.0347144655746,295.1574588251205,286.46476443264766,369.0953328909533
7200.000000.png,1,267.05383720468024,295.2672161236756,285.2707367106672,369.52064752051376
7260.000000.png,1,267.0492362297701,294.84201692428644,282.92853494509234,369.5297097131182
7320.000000.png,1,267.2998109190651,294.7337069226266,279.8481452051357,370.4830412780729
7380.000000.png,1,267.65190284310984,294.9268574037293,274.94280205655525,370.68171593830334
7440.000000.png,1,267.5107292137103,294.5758727259808,273.7427114288009,370.4025379487591
7500.000000.png,1,267.23846958879113,294.4348310582953,276.49936046046844,370.3613798065393
7560.000000.png,1,266.5373273149024,294.39173776172595,275.8160111274245,370.4454833475002
7620.000000.png,1,266.0909130046976,294.3145524032178,278.4968152866242,369.76089250127
7680.000000.png,1,265.9254779731393,294.41706343958265,280.29569473801314,369.37735009456
7740.000000.png,1,265.93746997885563,295.04425455458875,281.56296216138225,369.8892616239224
7800.000000.png,1,265.51554939622594,295.4914600544815,283.8495969755332,369.6856765817819
7860.000000.png,1,264.80313452148107,295.83590795162706,286.92326452100434,368.4691374987119
7920.000000.png,1,264.86251030853884,295.73705032812086,283.1492004194521,369.6625376851488
7980.000000.png,1,265.8509279872399,295.58782720244733,283.761671977971,368.919216608397
8040.000000.png,1,265.41163048188463,295.69731673826914,282.9396172626088,369.08513025809
8100.000000.png,1,265.3457568737851,295.78059343305864,283.2502309503233,369.1625592275829
8160.000000.png,1,265.79647995991155,295.4479163404087,284.3649262202043,368.5766742338252
8220.000000.png,1,266.83309118495816,295.4772120780207,282.86772067069666,369.18118657512514
8280.000000.png,1,267.77950330712974,295.5345390635972,282.1844693473962,369.1810942649967
8340.000000.png,1,267.5285255568738,295.6599508666755,284.737077316525,368.64911782180775
8400.000000.png,1,267.3166199064923,295.78100308682286,287.1589734540046,367.623641818136
8460.000000.png,1,267.825414206985,295.93707551176425,286.8753437894893,368.2366510567656
8520.000000.png,1,268.7484679613136,296.2804205397506,284.3113042190239,369.1813266842768
8580.000000.png,1,269.35844844218894,296.2998026547065,282.735948026949,369.34374398460056
8640.000000.png,1,269.12851650831976,296.39678422564737,284.7276414912111,369.1037038825575
8700.000000.png,1,268.3795419848938,296.5646673542235,283.99591499409684,368.9458087367178
8760.000000.png,1,267.77551580881635,296.42971822790696,285.33634206485834,368.2869771553529
8820.000000.png,1,268.2496550213137,296.3379827546969,286.4601930174449,367.443733810146
8880.000000.png,1,268.7844337170159,295.7619850540172,286.35996505845986,366.9805581687049
8940.000000.png,1,268.7235243543984,295.3389994160435,285.0776497135146,366.372497400615
9000.000000.png,1,268.7651874440237,295.12509340760016,285.1124783779641,365.93418142803966
9060.000000.png,1,269.4851331973023,295.3287590881312,288.7828401715983,365.0707512924871
9120.000000.png,1,269.4649813071398,295.6289743095612,287.5753008123018,365.4643586290778
9180.000000.png,1,269.6482076046749,295.653101687372,284.5245499709659,365.7094006064908
9240.000000.png,1,269.27592739652755,295.7729817749863,283.83736295501,365.5224949930832
9300.000000.png,1,269.6948848861787,295.6068037446657,284.5302164396888,364.59091277561606
9360.000000.png,1,270.2381670780004,295.4763835281853,284.1884441238931,363.6629202227832
9420.000000.png,1,270.1111822271627,295.2526481789087,284.22058879975435,362.8976125590143
9480.000000.png,1,269.3312181106105,295.4586974237097,283.079641350211,363.33571584460935
9540.000000.png,1,269.844027205653,295.3924584737915,285.33011887645966,362.3014166988112
9600.000000.png,1,270.65786619321875,295.80077586222023,287.6159682264881,362.1967343890558
9660.000000.png,1,270.2128911675261,296.2598984805784,290.4746613390508,361.1487022057629
9720.000000.png,1,269.76362772171115,296.253054673334,289.3699655660087,361.274134538523
9780.000000.png,1,270.1825752554315,295.92552281135335,292.97707859827386,359.29539343702186
9840.000000.png,1,268.9897391914481,296.5516608619976,296.64104473337534,357.47197720373447
9900.000000.png,1,269.6814492954389,297.5122881071809,299.8311910409886,356.75188944668173
9960.000000.png,1,270.3424165694309,297.3954419975784,299.83980500045743,356.8566126017801
10020.000000.png,1,270.9083078340519,296.9370834360463,300.6980045804811,355.2369449962673
10080.000000.png,1,270.2034639507136,296.7399467684486,300.91281026758685,354.2993098438068
10140.000000.png,1,269.74295959807495,296.5415841370291,301.0765712565421,353.47331063869206
10200.000000.png,1,269.6597909020046,296.42172499263665,305.1497476600191,350.2667800529136
10260.000000.png,1,269.7967830814648,297.19507225817785,311.1429757608661,346.2382397087472
10320.000000.png,1,269.4990912669022,297.1456084797263,308.962209095438,347.7594477261405
10380.000000.png,1,270.5449524945154,296.94687595697167,314.0090994544204,343.93741823573305
10440.000000.png,1,270.68558231549235,297.477016546526,317.02401813106326,342.2105432869923
10500.000000.png,1,271.53793341866714,296.7960990176258,317.1009058002693,342.7300960008393
10560.000000.png,1,272.2291050334139,296.1159258095946,318.09670883168445,342.38046135420257
10620.000000.png,1,273.4221766592475,296.515422123079,323.465238270019,341.27698507371383
10680.000000.png,1,274.2806674728112,296.96827021230786,328.9892153798062,339.84655005825687
10740.000000.png,1,274.7561745239423,296.5676315203225,333.9678586998164,338.5953934766239
10800.000000.png,1,274.1068928106722,296.35227628965447,343.56522561783214,330.6451089179011
10860.000000.png,1,273.57476891828264,296.45649485638046,352.2779146855581,330.30353484037926
10920.000000.png,1,276.96895865519826,296.2461654698107,370.5159026522256,334.3073461410653
10980.000000.png,1,279.73840099961444,296.1546004654,402.0057811537672,332.87412030383905
11040.000000.png,1,283.16556265251336,296.5063970974622,464.3655639940874,319.9602935929456
11760.000000.png,1,278.94624125170424,334.0539405776313,255.48926767676767,343.0624736952862
11820.000000.png,1,388.8867233325336,325.747774491795,378.1291959275562,329.259433486778
11880.000000.png,1,253.49821453188764,290.7344838379635,245.79645756457563,294.22273062730625
11940.000000.png,1,243.68612165986556,292.9278176272124,237.08797285409076,295.706924720372
12000.000000.png,1,258.5684383000545,295.73406597634533,252.81910413476265,297.83882082695254
12060.000000.png,1,259.26055297561135,295.5031465919199,253.90319817247288,297.08252427184465
12120.000000.png,1,257.9742484427765,295.0465283345907,253.48229407236332,296.4295612009238
12180.000000.png,1,257.7679630202809,295.1338359606406,253.5506358926048,296.44135657089026
12240.000000.png,1,258.0031722124337,295.2079533123856,253.62866666666667,296.31333333333333
12300.000000.png,1,258.3146130589513,295.2005447685874,253.83842794759823,296.4585152838428
12360.000000.png,1,258.4517403871708,295.18932714128454,253.64043209876544,296.4783950617284
12420.000000.png,1,258.2866271409716,295.2091375180521,254.32,297.08
12480.000000.png,1,258.1403081981889,295.2292604140372,254.36111111111111,297.05555555555554
12540.000000.png,1,258.424572428135,295.21281869071447,254.87855297157623,296.3333333333333
12600.000000.png,1,258.58132735716515,295.2073705216104,255.43037974683543,296.5379746835443
